Provinsi,Kabupaten_Kota,Tahun,Garis Kemiskinan (Rupiah/Kapita/Bulan),Indeks Pembangunan Gender,Indeks Pembangunan Manusia,Kepadatan Penduduk (Jiwa/km2),PDRB ADHK (Milyar Rupiah),Pengeluaran Per Kapita yang Disesuaikan (Rupiah/Kapita/Tahun),Persentase Penduduk Miskin (%),Persentase Rumah Tangga yang memiliki Akses Sanitasi Layak (%),Rata-Rata Lama Sekolah (Tahun),Umur Harapan Hidup (Tahun)
Sulawesi Utara,Bolaang Mongondow Utara,2021,275369.0,87.02,69.72,50.0,1749.6,9143.0,,71.39,8.32,67.73
Sulawesi Utara,Bolaang Mongondow Utara,2022,283627.0,87.35,70.39,51.0,1846.11,9285.0,7.31,70.21,8.48,68.05
Sulawesi Utara,Bolaang Mongondow Utara,2023,316327.0,87.53,70.97,114.0,1946.27,9652.0,,71.33,8.49,68.33
Sulawesi Utara,Bolaang Mongondow Utara,2024,334448.0,87.86,71.66,53.0,2045.96,10170.0,7.88,72.1,8.52,68.56
Sulawesi Utara,Kepulauan Sangihe,2020,272971.0,95.23,72.45,302.0,3024.28,11427.0,11.14,78.65,8.17,70.1
Sulawesi Utara,Kepulauan Sangihe,2021,283852.0,95.94,72.79,303.0,3204.99,11524.0,,84.22,8.31,70.18
Sulawesi Utara,Kepulauan Sangihe,2022,292549.0,95.94,73.35,231.0,3379.79,11631.0,,76.6,8.47,70.51
Sulawesi Utara,Kepulauan Sangihe,2023,313945.0,95.53,73.94,238.0,,11946.0,,79.12,8.62,70.78
Sulawesi Utara,Kepulauan Sangihe,2024,328431.0,95.82,74.43,239.0,3748.34,12409.0,10.84,82.68,8.66,70.99
Sulawesi Utara,Kepulauan Sitaro,2020,312581.0,88.4,68.87,260.0,1610.52,8080.0,8.94,90.09,,70.73
Sulawesi Utara,Kepulauan Sitaro,2021,327263.0,88.87,69.28,261.0,1681.88,8145.0,8.94,93.6,,70.87
Sulawesi Utara,Kepulauan Sitaro,2022,339250.0,88.87,70.18,332.0,1769.18,8401.0,,86.48,9.26,71.27
Sulawesi Utara,Kepulauan Sitaro,2023,370423.0,89.04,70.81,45.0,1862.02,8742.0,8.76,96.92,9.31,71.59
Sulawesi Utara,Kepulauan Sitaro,2024,388056.0,89.44,71.55,340.0,1953.79,9062.0,8.32,96.56,9.49,71.87
Sulawesi Utara,Kepulauan Talaud,2020,294686.0,97.9,70.51,76.0,1611.74,8505.0,9.49,86.99,9.53,70.16
Sulawesi Utara,Kepulauan Talaud,2021,308395.0,98.09,70.94,77.0,1665.6,8558.0,9.0,86.09,9.76,70.24
Sulawesi Utara,Kepulauan Talaud,2022,319974.0,98.09,71.53,94.0,1752.48,8869.0,8.25,85.99,9.79,70.57
Sulawesi Utara,Kepulauan Talaud,2023,352120.0,98.05,72.22,96.0,1843.8,9146.0,8.46,91.55,9.96,70.91
Sulawesi Utara,Kepulauan Talaud,2024,364581.0,98.2,72.83,97.0,1932.15,9512.0,8.17,93.11,,71.21
Sulawesi Utara,Kota Bitung,2020,416993.0,94.19,75.37,743.0,11325.1,12193.0,6.41,89.05,9.83,71.07
Sulawesi Utara,Kota Bitung,2021,434642.0,94.56,75.46,750.0,11846.01,12271.0,6.43,89.33,9.86,71.1
Sulawesi Utara,Kota Bitung,2022,458983.0,94.57,75.94,697.0,12510.23,12665.0,,95.76,,71.38
Sulawesi Utara,Kota Bitung,2023,501139.0,94.71,76.33,705.0,13218.72,12954.0,6.56,92.16,9.95,71.68
Sulawesi Utara,Kota Bitung,2024,518405.0,94.81,76.9,713.0,13893.82,13539.0,6.27,91.73,9.97,71.95
Sulawesi Utara,Kota Kotamobagu,2020,343675.0,95.37,74.59,1136.0,2396.96,10744.0,5.42,71.37,,70.47
Sulawesi Utara,Kota Kotamobagu,2021,363777.0,95.38,75.09,1143.0,,10848.0,5.74,71.55,10.27,70.6
Sulawesi Utara,Kota Kotamobagu,2022,385962.0,95.47,75.56,1152.0,,11151.0,5.19,69.88,10.28,70.98
Sulawesi Utara,Kota Kotamobagu,2023,426174.0,95.49,76.01,1173.0,2768.43,11452.0,,74.47,10.29,71.34
Sulawesi Utara,Kota Kotamobagu,2024,452245.0,95.64,76.86,1185.0,2914.84,12074.0,,74.15,10.33,71.63
Sulawesi Utara,Kota Manado,2020,424473.0,96.23,80.26,2874.0,24778.18,13886.0,5.86,86.82,11.37,71.87
Sulawesi Utara,Kota Manado,2021,449679.0,96.41,80.53,2882.0,26053.89,13991.0,6.19,87.31,11.49,71.9
Sulawesi Utara,Kota Manado,2022,475683.0,96.42,80.96,2801.0,27523.56,14399.0,5.85,86.76,,72.18
Sulawesi Utara,Kota Manado,2023,521012.0,96.51,81.4,2825.0,29041.61,14822.0,5.79,90.28,11.51,72.5
Sulawesi Utara,Kota Manado,2024,540888.0,96.86,81.86,2836.0,30648.17,15301.0,5.43,92.74,11.53,72.78
Sulawesi Utara,Kota Tomohon,2020,422746.0,98.94,77.93,881.0,3150.49,11745.0,,95.19,,71.93
Sulawesi Utara,Kota Tomohon,2021,440680.0,98.95,78.09,883.0,3211.88,11851.0,5.69,95.19,10.81,72.06
Sulawesi Utara,Kota Tomohon,2022,461424.0,99.0,78.65,598.0,,12268.0,5.26,92.56,10.82,72.44
Sulawesi Utara,Kota Tomohon,2023,508251.0,99.32,79.29,610.0,,12488.0,,94.09,10.97,72.84
Sulawesi Utara,Kota Tomohon,2024,530321.0,99.56,80.06,615.0,3726.48,13045.0,5.38,95.89,,73.17
Sulawesi Utara,Minahasa,2020,285596.0,96.53,76.85,312.0,11685.36,12395.0,,88.03,9.65,71.08
Sulawesi Utara,Minahasa,2021,299072.0,96.02,77.29,313.0,12148.04,12481.0,7.67,81.09,9.72,71.16
Sulawesi Utara,Minahasa,2022,308634.0,96.3,77.72,310.0,12812.87,12690.0,,90.18,9.82,71.49
Sulawesi Utara,Minahasa,2023,338802.0,96.47,78.48,312.0,13523.8,13027.0,6.87,90.24,,71.82
Sulawesi Utara,Minahasa,2024,352693.0,96.88,79.26,313.0,14265.62,13681.0,6.53,89.37,10.24,72.11
Sulawesi Utara,Minahasa Selatan,2020,336715.0,88.74,73.74,168.0,,11481.0,9.14,82.58,9.18,69.92
Sulawesi Utara,Minahasa Selatan,2021,352603.0,88.78,73.94,169.0,6371.37,11554.0,9.37,78.43,9.19,70.01
Sulawesi Utara,Minahasa Selatan,2022,365119.0,88.8,74.5,166.0,6716.36,11717.0,9.0,62.15,9.28,70.35
Sulawesi Utara,Minahasa Selatan,2023,394739.0,89.26,75.25,165.0,7088.43,12090.0,8.89,86.05,9.44,70.71
Sulawesi Utara,Minahasa Selatan,2024,435428.0,89.76,75.79,166.0,7483.66,12529.0,8.97,90.25,9.54,70.94
Sulawesi Utara,Minahasa Tenggara,2020,332966.0,91.88,71.62,164.0,3614.41,10408.0,,83.64,8.87,70.15
Sulawesi Utara,Minahasa Tenggara,2021,346746.0,92.08,72.16,165.0,3769.49,10479.0,12.47,78.56,,70.21
Sulawesi Utara,Minahasa Tenggara,2022,356988.0,92.36,72.56,157.0,3969.27,10753.0,11.78,73.81,,70.52
Sulawesi Utara,Minahasa Tenggara,2023,385636.0,92.43,72.97,549.0,4182.82,11034.0,11.84,89.35,,70.86
Sulawesi Utara,Minahasa Tenggara,2024,402654.0,92.84,73.68,160.0,4407.39,11511.0,11.72,93.12,,71.17
Sulawesi Utara,Minahasa Utara,2020,333535.0,96.4,75.15,245.0,9295.28,11405.0,7.0,86.05,9.97,71.38
Sulawesi Utara,Minahasa Utara,2021,347938.0,96.24,75.36,247.0,9793.83,11481.0,,88.49,9.98,71.4
Sulawesi Utara,Minahasa Utara,2022,362428.0,96.24,75.92,230.0,10332.09,11593.0,,80.39,10.18,71.68
Sulawesi Utara,Minahasa Utara,2023,391699.0,96.53,76.5,232.0,10890.66,11958.0,6.65,83.11,,71.99
Sulawesi Utara,Minahasa Utara,2024,427412.0,96.62,77.05,235.0,11457.69,12412.0,6.95,86.72,10.36,72.27
Sumatera Barat,Agam,2020,424728.0,97.01,73.11,293.0,14409.17,9651.0,6.75,71.58,8.97,72.37
Sumatera Barat,Agam,2021,444711.0,96.95,73.2,296.0,14942.56,9662.0,6.85,77.25,8.98,72.53
Sumatera Barat,Agam,2022,485222.0,97.0,73.84,243.0,15572.21,10171.0,6.22,74.84,9.0,72.89
Sumatera Barat,Agam,2023,530290.0,97.19,74.44,306.0,16275.98,10402.0,,77.04,9.21,73.23
Sumatera Barat,Agam,2024,558963.0,97.09,75.08,310.0,16946.6,10686.0,6.83,77.0,9.24,73.47
Sumatera Barat,Dharmasraya,2020,477421.0,88.31,72.3,77.0,7454.97,11273.0,6.23,84.16,8.64,71.33
Sumatera Barat,Dharmasraya,2021,503183.0,88.32,72.65,78.0,7708.75,11324.0,6.67,82.71,8.72,71.53
Sumatera Barat,Dharmasraya,2022,530693.0,88.56,73.19,80.0,8037.79,11650.0,5.56,81.09,8.74,71.9
Sumatera Barat,Dharmasraya,2023,581058.0,89.11,73.87,81.0,8387.15,11901.0,5.56,81.57,8.83,72.24
Sumatera Barat,Dharmasraya,2024,622190.0,89.71,74.82,82.0,8711.16,12254.0,5.32,85.99,8.98,72.6
Sumatera Barat,Kepulauan Mentawai,2020,340191.0,89.59,63.71,15.0,,6281.0,14.35,61.73,7.19,64.73
Sumatera Barat,Kepulauan Mentawai,2021,356403.0,89.81,63.98,15.0,3040.97,6321.0,14.84,71.05,,64.73
Sumatera Barat,Kepulauan Mentawai,2022,386152.0,89.91,64.83,15.0,,6567.0,13.97,69.09,7.59,64.93
Sumatera Barat,Kepulauan Mentawai,2023,421113.0,89.57,65.79,15.0,3320.15,6891.0,13.72,72.28,7.83,65.1
Sumatera Barat,Kepulauan Mentawai,2024,461088.0,90.13,66.67,15.0,3451.93,7192.0,13.89,75.64,,65.27
Sumatera Barat,Kota Bukittinggi,2020,519470.0,98.89,80.68,4795.0,,13282.0,4.54,90.25,11.33,74.38
Sumatera Barat,Kota Bukittinggi,2021,540457.0,98.99,80.79,4817.0,,13331.0,5.14,89.93,11.38,74.5
Sumatera Barat,Kota Bukittinggi,2022,570032.0,99.36,81.52,5060.0,6555.33,13633.0,4.46,85.09,11.54,74.82
Sumatera Barat,Kota Bukittinggi,2023,619896.0,99.17,81.88,4915.0,,13859.0,,89.32,11.55,75.13
Sumatera Barat,Kota Bukittinggi,2024,658640.0,98.66,82.61,4953.0,7180.21,14297.0,,89.07,11.64,75.42
Sumatera Barat,Kota Padang,2020,570654.0,93.64,83.22,1311.0,43631.94,14481.0,,82.5,,73.65
Sumatera Barat,Kota Padang,2021,602540.0,93.81,83.3,1317.0,45226.64,14540.0,4.94,80.13,11.61,73.69
Sumatera Barat,Kota Padang,2022,634581.0,93.85,83.69,1324.0,47175.95,14889.0,4.26,76.1,11.62,73.93
Sumatera Barat,Kota Padang,2023,698720.0,93.94,83.98,1359.0,49316.19,15089.0,4.17,78.56,11.64,74.16
Sumatera Barat,Kota Padang,2024,736786.0,94.04,84.38,1376.0,51611.55,15458.0,,78.22,11.67,74.42
Sumatera Barat,Kota Padang Panjang,2020,491142.0,97.7,78.43,2448.0,,10734.0,5.24,72.15,,72.82
Sumatera Barat,Kota Padang Panjang,2021,516648.0,97.78,78.52,2477.0,2631.38,10754.0,5.92,73.04,11.61,72.82
Sumatera Barat,Kota Padang Panjang,2022,543609.0,98.24,79.28,2455.0,2746.84,11153.0,5.14,77.42,11.78,73.02
Sumatera Barat,Kota Padang Panjang,2023,599681.0,98.19,79.76,2549.0,2879.85,11310.0,5.24,76.31,11.87,73.23
Sumatera Barat,Kota Padang Panjang,2024,634303.0,98.23,80.6,2585.0,3009.93,11840.0,5.31,79.57,11.94,73.61
Sumatera Barat,Kota Pariaman,2020,480028.0,98.49,78.55,1425.0,3544.66,12796.0,,81.81,10.53,70.28
Sumatera Barat,Kota Pariaman,2021,495386.0,98.62,78.72,1441.0,3668.98,12818.0,4.38,79.56,10.64,70.38
Sumatera Barat,Kota Pariaman,2022,522932.0,98.64,79.31,1493.0,3835.25,13150.0,4.13,82.91,10.77,70.67
Sumatera Barat,Kota Pariaman,2023,576455.0,98.07,79.76,1470.0,4018.87,13355.0,,84.18,,70.95
Sumatera Barat,Kota Pariaman,2024,609286.0,98.11,80.49,1487.0,,13784.0,4.26,85.99,,71.17
Sumatera Barat,Kota Payakumbuh,2020,526490.0,98.46,79.06,1638.0,4414.29,13281.0,5.65,87.75,10.69,73.74
Sumatera Barat,Kota Payakumbuh,2021,543335.0,98.6,79.24,1657.0,4572.19,13317.0,6.16,89.49,10.76,73.84
Sumatera Barat,Kota Payakumbuh,2022,573234.0,98.61,79.7,1922.0,4778.35,13687.0,5.66,87.1,10.77,74.14
Sumatera Barat,Kota Payakumbuh,2023,616357.0,98.58,80.14,1699.0,,13978.0,5.44,87.75,10.84,74.43
Sumatera Barat,Kota Payakumbuh,2024,648230.0,98.93,80.76,1722.0,5229.45,14260.0,5.19,87.93,10.85,74.77
Sumatera Barat,Kota Sawah Lunto,2020,399688.0,95.48,73.97,281.0,2760.92,10182.0,2.16,80.77,10.23,70.0
Sumatera Barat,Kota Sawah Lunto,2021,412757.0,95.73,74.35,283.0,2829.35,10195.0,2.38,86.45,10.35,70.1
Sumatera Barat,Kota Sawah Lunto,2022,443301.0,95.17,75.21,286.0,2941.27,10537.0,2.28,86.86,10.49,70.4
Sumatera Barat,Kota Sawah Lunto,2023,487610.0,95.36,75.91,292.0,3072.35,10829.0,2.27,90.18,,70.69
Sumatera Barat,Kota Sawah Lunto,2024,524196.0,95.73,76.68,296.0,3195.86,11187.0,2.33,91.24,10.55,70.92
Sumatera Barat,Kota Solok,2020,450254.0,97.05,78.41,1030.0,2835.75,12117.0,2.77,89.19,11.19,73.61
Sumatera Barat,Kota Solok,2021,464977.0,97.05,78.53,1045.0,2936.55,12168.0,,91.4,,73.73
Sumatera Barat,Kota Solok,2022,491488.0,96.67,79.35,1292.0,3071.58,12515.0,,92.47,11.37,74.06
Sumatera Barat,Kota Solok,2023,538682.0,96.64,79.66,1092.0,3219.31,12709.0,,94.35,11.38,74.39
Sumatera Barat,Kota Solok,2024,569869.0,96.9,80.06,1115.0,3365.78,12995.0,,92.19,11.39,74.73
Sumatera Barat,Lima Puluh Kota,2020,451295.0,95.03,70.82,107.0,11062.32,9596.0,6.86,53.86,8.13,69.79
Sumatera Barat,Lima Puluh Kota,2021,475123.0,94.91,71.03,108.0,11430.81,9668.0,7.29,55.69,8.23,69.84
Sumatera Barat,Lima Puluh Kota,2022,504670.0,94.85,71.64,119.0,11890.13,10035.0,6.59,64.19,8.24,70.08
Sumatera Barat,Lima Puluh Kota,2023,553068.0,94.77,72.05,111.0,12430.83,10285.0,,60.64,8.28,70.3
Sumatera Barat,Lima Puluh Kota,2024,582794.0,94.86,72.51,112.0,12932.0,10648.0,6.92,64.31,8.29,70.46
Sumatera Barat,Padang Pariaman,2020,455463.0,92.69,72.8,323.0,11939.48,10998.0,6.95,59.72,7.89,68.79
Sumatera Barat,Padang Pariaman,2021,475342.0,92.78,72.92,325.0,12195.75,11050.0,7.22,55.86,7.93,68.97
Sumatera Barat,Padang Pariaman,2022,499461.0,93.08,73.67,325.0,13029.17,11159.0,6.25,59.76,8.21,69.34
Sumatera Barat,Padang Pariaman,2023,548147.0,93.32,74.54,339.0,13740.82,11432.0,6.34,61.77,8.41,69.7
Sumatera Barat,Padang Pariaman,2024,580392.0,93.92,74.9,345.0,14369.24,11756.0,6.27,63.73,8.51,70.1
Sumatera Barat,Pasaman,2020,388726.0,92.45,68.35,76.0,6122.76,8425.0,7.16,40.9,8.18,67.4
Sumatera Barat,Pasaman,2021,408293.0,92.47,68.48,77.0,6327.97,8440.0,7.48,45.26,8.19,67.59
Sumatera Barat,Pasaman,2022,431915.0,92.51,69.12,79.0,6586.26,8619.0,6.85,42.81,,67.96
Sumatera Barat,Pasaman,2023,472703.0,92.7,69.85,79.0,6876.87,8908.0,,46.74,8.22,68.29
Sumatera Barat,Pasaman,2024,515608.0,92.91,70.61,81.0,7148.27,9194.0,6.74,49.35,8.26,68.61
Sumatera Barat,Pasaman Barat,2020,467769.0,90.26,70.3,111.0,11258.35,9047.0,,63.65,8.19,67.82
Sumatera Barat,Pasaman Barat,2021,492467.0,90.14,70.57,112.0,11675.98,9089.0,7.51,70.28,8.27,67.94
Sumatera Barat,Pasaman Barat,2022,544829.0,90.17,71.39,115.0,12158.62,9381.0,6.93,68.98,8.54,68.25
Sumatera Barat,Pasaman Barat,2023,596225.0,90.05,72.03,116.0,12684.89,9538.0,6.92,71.64,,68.53
Sumatera Barat,Pasaman Barat,2024,657354.0,90.32,72.78,117.0,13202.35,9888.0,7.0,73.49,,68.81
Sumatera Barat,Pesisir Selatan,2020,467743.0,95.12,70.87,88.0,9470.78,9212.0,7.61,71.51,,70.86
Sumatera Barat,Pesisir Selatan,2021,491573.0,95.41,71.01,89.0,9788.46,9270.0,7.92,71.4,8.41,70.96
Sumatera Barat,Pesisir Selatan,2022,526564.0,95.75,71.72,85.0,10181.47,9686.0,,73.68,8.51,71.25
Sumatera Barat,Pesisir Selatan,2023,554057.0,95.57,72.24,91.0,10608.29,9953.0,7.34,76.82,,71.52
Sumatera Barat,Pesisir Selatan,2024,589787.0,95.83,72.87,93.0,11015.21,10211.0,7.49,78.93,8.77,71.59
Sumatera Barat,Sijunjung,2020,433147.0,93.03,70.36,75.0,,10361.0,6.78,64.95,8.17,66.21
Sumatera Barat,Sijunjung,2021,455346.0,93.4,70.48,76.0,6892.61,10389.0,,72.63,8.18,66.36
Sumatera Barat,Sijunjung,2022,484572.0,94.16,71.32,76.0,7163.43,10582.0,6.0,74.14,8.32,66.7
Sumatera Barat,Sijunjung,2023,529460.0,94.28,72.3,78.0,,11018.0,5.88,72.18,8.61,67.02
Sumatera Barat,Sijunjung,2024,565067.0,94.39,72.88,79.0,7758.79,11395.0,5.78,74.53,8.65,67.32
Sumatera Barat,Solok,2020,451906.0,96.18,70.44,105.0,9792.92,10171.0,7.81,50.36,7.87,68.58
Sumatera Barat,Solok,2021,461030.0,96.19,70.6,105.0,10114.58,10215.0,,47.63,7.88,68.79
Sumatera Barat,Solok,2022,484358.0,96.29,71.39,111.0,10547.97,10539.0,,57.28,,69.19
Sumatera Barat,Solok,2023,532900.0,96.17,71.92,108.0,11008.01,10717.0,7.13,59.75,7.92,69.56
Sumatera Barat,Solok,2024,569605.0,96.22,72.29,110.0,11437.87,10988.0,7.31,62.56,7.93,69.8
Sumatera Barat,Solok Selatan,2020,419442.0,95.08,70.69,54.0,,10325.0,7.15,59.17,,67.81
Sumatera Barat,Solok Selatan,2021,438187.0,95.14,70.88,55.0,4058.51,10367.0,7.52,58.57,8.34,68.01
Sumatera Barat,Solok Selatan,2022,470090.0,95.2,71.36,57.0,4221.15,10560.0,6.51,55.33,8.41,68.38
Sumatera Barat,Solok Selatan,2023,516004.0,95.27,72.24,57.0,,10884.0,6.45,54.69,,68.71
Sumatera Barat,Solok Selatan,2024,551340.0,95.53,73.17,58.0,4594.77,11240.0,6.56,56.71,8.85,68.99
Sumatera Barat,Tanah Datar,2020,420049.0,97.57,74.01,278.0,,10588.0,,62.86,8.56,69.94
Sumatera Barat,Tanah Datar,2021,441793.0,97.58,74.14,280.0,9889.46,10616.0,4.54,53.73,8.57,70.12
Sumatera Barat,Tanah Datar,2022,466907.0,97.62,74.87,273.0,10300.93,10695.0,4.26,57.49,8.85,70.49
Sumatera Barat,Tanah Datar,2023,515587.0,97.73,75.57,287.0,10757.91,10905.0,4.16,62.99,9.0,70.84
Sumatera Barat,Tanah Datar,2024,554665.0,97.48,76.49,291.0,11172.45,11223.0,4.28,65.02,9.19,70.96
Sumatera Selatan,Banyu Asin,2020,429816.0,88.93,68.76,71.0,19999.57,9850.0,11.17,73.06,7.68,68.97
Sumatera Selatan,Banyu Asin,2021,445089.0,88.96,69.15,71.0,20767.64,9860.0,10.75,72.12,8.27,69.06
Sumatera Selatan,Banyu Asin,2022,477393.0,89.32,69.95,68.0,21871.6,10299.0,10.0,72.8,7.71,69.43
Sumatera Selatan,Banyu Asin,2023,509264.0,89.54,70.67,71.0,22978.68,10731.0,9.58,74.53,7.69,69.76
Sumatera Selatan,Banyu Asin,2024,539283.0,89.9,71.55,72.0,24160.75,11277.0,9.31,61.51,7.48,69.96
Sumatera Selatan,Empat Lawang,2020,341007.0,93.38,67.64,148.0,,9350.0,12.63,57.6,8.16,65.08
Sumatera Selatan,Empat Lawang,2021,360378.0,93.32,67.77,152.0,3604.94,9400.0,13.35,53.52,,65.13
Sumatera Selatan,Empat Lawang,2022,384199.0,93.47,68.39,154.0,3784.49,9838.0,,66.93,7.71,65.45
Sumatera Selatan,Empat Lawang,2023,411191.0,93.69,69.07,153.0,3946.21,10375.0,,67.81,7.91,65.73
Sumatera Selatan,Empat Lawang,2024,421747.0,93.79,69.63,155.0,4121.55,10889.0,10.78,39.84,7.68,65.87
Sumatera Selatan,Kota Lubuklinggau,2020,495213.0,95.83,76.99,583.0,4333.67,13243.0,12.71,85.87,,69.25
Sumatera Selatan,Kota Lubuklinggau,2021,516763.0,95.84,77.09,590.0,4470.23,13267.0,13.23,85.85,9.62,69.39
Sumatera Selatan,Kota Lubuklinggau,2022,541784.0,96.01,77.71,504.0,,13832.0,12.68,87.64,9.51,69.82
Sumatera Selatan,Kota Lubuklinggau,2023,583867.0,95.47,78.36,661.0,4879.45,14211.0,12.65,86.05,9.56,70.25
Sumatera Selatan,Kota Lubuklinggau,2024,671095.0,95.27,78.98,669.0,,14672.0,11.14,86.84,9.94,70.59
Sumatera Selatan,Kota Pagar Alam,2020,342738.0,94.46,71.1,227.0,2234.27,8795.0,,52.71,9.71,66.71
Sumatera Selatan,Kota Pagar Alam,2021,356287.0,94.64,71.47,229.0,2332.45,8877.0,,58.2,9.62,66.85
Sumatera Selatan,Kota Pagar Alam,2022,370417.0,94.92,72.4,400.0,2445.82,9330.0,8.47,62.11,9.45,67.29
Sumatera Selatan,Kota Pagar Alam,2023,408917.0,95.01,73.25,236.0,,9683.0,8.88,61.28,9.63,67.7
Sumatera Selatan,Kota Pagar Alam,2024,427007.0,95.12,74.0,238.0,,10245.0,8.18,53.94,9.44,67.98
Sumatera Selatan,Kota Palembang,2020,548563.0,95.97,80.08,4520.0,103952.7,14679.0,10.89,89.63,10.65,70.79
Sumatera Selatan,Kota Palembang,2021,567518.0,96.07,80.46,4565.0,107182.6,14704.0,11.34,94.48,,71.01
Sumatera Selatan,Kota Palembang,2022,597136.0,96.24,81.19,4681.0,112814.8,15168.0,10.48,92.66,,71.49
Sumatera Selatan,Kota Palembang,2023,643356.0,96.52,81.72,4841.0,118587.1,15592.0,10.22,95.16,10.99,71.99
Sumatera Selatan,Kota Palembang,2024,660932.0,96.64,82.29,4875.0,124671.4,16150.0,9.77,94.29,10.93,72.35
Sumatera Selatan,Kota Prabumulih,2020,569769.0,93.7,76.19,767.0,5377.93,12723.0,11.59,91.23,10.13,70.32
Sumatera Selatan,Kota Prabumulih,2021,592210.0,93.68,76.3,777.0,5541.97,12752.0,,95.2,9.98,70.47
Sumatera Selatan,Kota Prabumulih,2022,623429.0,93.99,77.14,314.0,5822.37,13106.0,11.28,97.61,10.34,70.87
Sumatera Selatan,Kota Prabumulih,2023,649951.0,93.72,78.07,449.0,6101.84,13494.0,11.23,96.44,10.47,71.27
Sumatera Selatan,Kota Prabumulih,2024,650002.0,94.09,78.68,455.0,6407.65,13982.0,10.13,95.83,10.36,71.59
Sumatera Selatan,Lahat,2020,457569.0,94.6,70.48,81.0,12427.42,9730.0,15.95,69.34,,66.04
Sumatera Selatan,Lahat,2021,485142.0,94.74,70.62,82.0,13037.37,9735.0,16.46,70.52,8.93,66.16
Sumatera Selatan,Lahat,2022,513085.0,94.71,71.45,104.0,13945.58,10296.0,15.61,70.35,8.94,66.52
Sumatera Selatan,Lahat,2023,547203.0,94.76,72.15,103.0,14883.95,10811.0,15.0,70.19,8.89,66.87
Sumatera Selatan,Lahat,2024,582041.0,94.99,72.83,104.0,15644.96,11255.0,14.14,69.27,8.69,67.11
Sumatera Selatan,Muara Enim,2020,390342.0,89.64,70.84,83.0,41594.54,10951.0,12.32,84.99,8.21,68.9
Sumatera Selatan,Muara Enim,2021,405782.0,89.67,70.95,84.0,44236.77,10995.0,12.32,84.8,8.28,69.02
Sumatera Selatan,Muara Enim,2022,426216.0,89.87,71.52,92.0,48099.37,11304.0,,84.16,8.42,69.38
Sumatera Selatan,Muara Enim,2023,467396.0,89.82,72.33,94.0,52228.24,11683.0,10.93,85.58,8.53,69.72
Sumatera Selatan,Muara Enim,2024,491107.0,90.14,73.1,95.0,55304.93,12291.0,9.79,86.54,8.27,69.93
Sumatera Selatan,Musi Banyuasin,2020,519797.0,82.9,69.83,44.0,44604.66,10088.0,16.13,74.85,7.96,68.75
Sumatera Selatan,Musi Banyuasin,2021,537774.0,82.63,70.25,44.0,46128.99,10140.0,15.84,71.81,,68.84
Sumatera Selatan,Musi Banyuasin,2022,566393.0,83.23,70.73,44.0,48097.66,10453.0,15.19,80.71,,69.19
Sumatera Selatan,Musi Banyuasin,2023,593258.0,83.48,71.3,44.0,50268.35,10862.0,,83.52,8.28,69.51
Sumatera Selatan,Musi Banyuasin,2024,594355.0,83.78,72.27,45.0,52754.1,11424.0,12.88,79.03,7.95,69.72
Sumatera Selatan,Musi Rawas,2020,467766.0,85.45,69.05,62.0,13712.55,9520.0,,71.78,7.89,68.14
Sumatera Selatan,Musi Rawas,2021,493675.0,85.85,69.26,63.0,14032.62,9550.0,13.89,69.34,,68.26
Sumatera Selatan,Musi Rawas,2022,524110.0,86.15,70.04,66.0,14602.02,10107.0,13.34,73.69,7.91,68.62
Sumatera Selatan,Musi Rawas,2023,564151.0,86.55,70.52,67.0,15189.77,10429.0,14.13,74.5,8.0,68.95
Sumatera Selatan,Musi Rawas,2024,589926.0,86.78,71.21,67.0,15941.93,11058.0,13.44,70.98,7.57,69.15
Sumatera Selatan,Musi Rawas Utara,2020,504598.0,92.82,67.48,31.0,5573.36,9783.0,19.47,58.13,7.97,65.68
Sumatera Selatan,Musi Rawas Utara,2021,532273.0,92.6,67.94,32.0,5706.51,9855.0,,66.05,8.0,65.76
Sumatera Selatan,Musi Rawas Utara,2022,565070.0,93.02,68.76,32.0,5961.63,10283.0,18.45,65.73,7.86,66.08
Sumatera Selatan,Musi Rawas Utara,2023,604903.0,92.96,69.63,33.0,6220.29,10631.0,18.26,68.57,8.22,66.37
Sumatera Selatan,Musi Rawas Utara,2024,638089.0,92.71,70.45,33.0,6501.31,11198.0,17.38,69.95,7.51,66.56
Sumatera Selatan,Ogan Ilir,2020,469746.0,99.13,70.29,156.0,7492.94,10424.0,13.36,73.28,8.37,65.48
Sumatera Selatan,Ogan Ilir,2021,492537.0,99.09,70.4,157.0,7769.74,10454.0,13.82,68.52,8.17,65.6
Sumatera Selatan,Ogan Ilir,2022,523864.0,98.92,71.2,186.0,8159.68,11069.0,12.33,71.55,8.47,65.98
Sumatera Selatan,Ogan Ilir,2023,571657.0,98.93,72.01,187.0,,11456.0,13.28,76.17,8.58,66.33
Sumatera Selatan,Ogan Ilir,2024,589012.0,98.89,72.67,189.0,8954.86,12093.0,,75.12,,66.54
Sumatera Selatan,Ogan Komering Ilir,2020,375837.0,91.3,68.96,42.0,20228.21,10725.0,14.73,74.72,7.46,68.61
Sumatera Selatan,Ogan Komering Ilir,2021,393240.0,91.69,69.33,42.0,20905.99,10755.0,14.68,68.93,7.19,68.67
Sumatera Selatan,Ogan Komering Ilir,2022,416417.0,92.26,70.17,46.0,25044.76,11251.0,13.23,63.95,7.51,69.01
